method,image_index,crop_ratio,repeat,protected_bits,raw_ber,raw_bit_accuracy,detection_success,exact_decode_success,ecc_corrected_success,schema,logit_mean,logit_abs_mean
TrustMark Q,34,30%,1,100,0.23,0.77,0,0,0,-1,-0.16947631537914276,1.2688782215118408
TrustMark Q,34,30%,2,100,0.22,0.78,0,0,0,-1,-0.14775066077709198,1.3412269353866577
TrustMark Q,34,30%,3,100,0.24,0.76,0,0,0,-1,-0.2492200881242752,1.3956458568572998
TrustMark Q,34,30%,4,100,0.25,0.75,0,0,0,-1,-0.17205853760242462,1.4943851232528687
TrustMark Q,35,100%,0,100,0.0,1.0,1,1,1,1,1.7282273769378662,10.334175109863281
TrustMark Q,35,100%,1,100,0.0,1.0,1,1,1,1,1.7282273769378662,10.334175109863281
TrustMark Q,35,100%,2,100,0.0,1.0,1,1,1,1,1.7282273769378662,10.334175109863281
TrustMark Q,35,100%,3,100,0.0,1.0,1,1,1,1,1.7282273769378662,10.334175109863281
TrustMark Q,35,100%,4,100,0.0,1.0,1,1,1,1,1.7282273769378662,10.334175109863281
TrustMark Q,35,70%,0,100,0.01,0.99,1,1,1,1,1.6695857048034668,8.609872817993164
TrustMark Q,35,70%,1,100,0.0,1.0,1,1,1,1,1.3595374822616577,8.885122299194336
TrustMark Q,35,70%,2,100,0.0,1.0,1,1,1,1,1.5659292936325073,9.466747283935547
TrustMark Q,35,70%,3,100,0.0,1.0,1,1,1,1,1.4319140911102295,9.748184204101562
TrustMark Q,35,70%,4,100,0.0,1.0,1,1,1,1,1.5659292936325073,9.466747283935547
TrustMark Q,35,50%,0,100,0.03,0.97,1,1,1,1,0.7738111615180969,6.840750694274902
TrustMark Q,35,50%,1,100,0.04,0.96,1,1,1,1,0.9711052179336548,5.888733386993408
TrustMark Q,35,50%,2,100,0.06,0.94,0,0,0,-1,0.6110201478004456,5.889411449432373
TrustMark Q,35,50%,3,100,0.01,0.99,1,1,1,1,0.6726303696632385,6.698193550109863
TrustMark Q,35,50%,4,100,0.03,0.97,1,1,1,1,0.8534431457519531,6.633204936981201
TrustMark Q,35,40%,0,100,0.09,0.91,0,0,0,-1,0.43007197976112366,4.266343593597412
TrustMark Q,35,40%,1,100,0.13,0.87,0,0,0,-1,0.2626643180847168,2.8460168838500977
TrustMark Q,35,40%,2,100,0.09,0.91,0,0,0,-1,0.774792492389679,4.603561878204346
TrustMark Q,35,40%,3,100,0.09,0.91,0,0,0,-1,0.41521507501602173,3.3530924320220947
TrustMark Q,35,40%,4,100,0.08,0.92,0,0,0,-1,0.2734772562980652,3.500430107116699
TrustMark Q,35,30%,0,100,0.17,0.83,0,0,0,-1,0.22184433043003082,2.062758207321167
TrustMark Q,35,30%,1,100,0.21,0.79,0,0,0,-1,0.21575947105884552,2.1679680347442627
TrustMark Q,35,30%,2,100,0.15,0.85,0,0,0,-1,0.41699615120887756,2.082613468170166
TrustMark Q,35,30%,3,100,0.13,0.87,0,0,0,-1,0.21627990901470184,2.4952328205108643
TrustMark Q,35,30%,4,100,0.14,0.86,0,0,0,-1,-0.014036593027412891,2.5660011768341064
TrustMark Q,36,100%,0,100,0.01,0.99,1,1,1,1,-0.595416784286499,9.552082061767578
TrustMark Q,36,100%,1,100,0.01,0.99,1,1,1,1,-0.595416784286499,9.552082061767578
TrustMark Q,36,100%,2,100,0.01,0.99,1,1,1,1,-0.595416784286499,9.552082061767578
TrustMark Q,36,100%,3,100,0.01,0.99,1,1,1,1,-0.595416784286499,9.552082061767578
TrustMark Q,36,100%,4,100,0.01,0.99,1,1,1,1,-0.595416784286499,9.552082061767578
TrustMark Q,36,70%,0,100,0.01,0.99,1,1,1,1,-0.4693611264228821,7.640009880065918
TrustMark Q,36,70%,1,100,0.0,1.0,1,1,1,1,-0.7900494337081909,8.192717552185059
TrustMark Q,36,70%,2,100,0.0,1.0,1,1,1,1,-0.5253838896751404,8.791996002197266
TrustMark Q,36,70%,3,100,0.0,1.0,1,1,1,1,-0.5566099882125854,9.132765769958496
TrustMark Q,36,70%,4,100,0.0,1.0,1,1,1,1,-0.5253838896751404,8.791996002197266
TrustMark Q,36,50%,0,100,0.07,0.9299999999999999,0,0,0,-1,-0.029258225113153458,4.1253886222839355
TrustMark Q,36,50%,1,100,0.1,0.9,0,0,0,-1,-0.5857418179512024,3.3629021644592285
TrustMark Q,36,50%,2,100,0.04,0.96,1,1,1,1,-0.5196244120597839,3.2783141136169434
TrustMark Q,36,50%,3,100,0.04,0.96,1,1,1,1,-0.09845290333032608,4.745492935180664
TrustMark Q,36,50%,4,100,0.05,0.95,1,1,1,1,-0.6744171380996704,4.080042362213135
TrustMark Q,36,40%,0,100,0.09,0.91,0,0,0,-1,0.0894055962562561,2.6160030364990234
TrustMark Q,36,40%,1,100,0.17,0.83,0,0,0,-1,-0.08781494945287704,2.065126419067383
TrustMark Q,36,40%,2,100,0.07,0.9299999999999999,0,0,0,-1,-0.48941799998283386,2.837510347366333
TrustMark Q,36,40%,3,100,0.14,0.86,1,0,0,3,-0.3894832730293274,2.5079050064086914
TrustMark Q,36,40%,4,100,0.11,0.89,0,0,0,-1,-0.46806785464286804,2.8390989303588867
TrustMark Q,36,30%,0,100,0.19,0.81,0,0,0,-1,-0.1251891404390335,1.5196576118469238
TrustMark Q,36,30%,1,100,0.19,0.81,0,0,0,-1,-0.10082543641328812,1.8375029563903809
TrustMark Q,36,30%,2,100,0.2,0.8,0,0,0,-1,-0.23063136637210846,1.4100861549377441
TrustMark Q,36,30%,3,100,0.16,0.84,0,0,0,-1,-0.12523506581783295,1.8111592531204224
TrustMark Q,36,30%,4,100,0.22,0.78,0,0,0,-1,-0.11164967715740204,1.316304326057434
TrustMark Q,37,100%,0,100,0.0,1.0,1,1,1,1,0.21042557060718536,10.236475944519043
TrustMark Q,37,100%,1,100,0.0,1.0,1,1,1,1,0.21042557060718536,10.236475944519043
TrustMark Q,37,100%,2,100,0.0,1.0,1,1,1,1,0.21042557060718536,10.236475944519043
TrustMark Q,37,100%,3,100,0.0,1.0,1,1,1,1,0.21042557060718536,10.236475944519043
TrustMark Q,37,100%,4,100,0.0,1.0,1,1,1,1,0.21042557060718536,10.236475944519043
TrustMark Q,37,70%,0,100,0.0,1.0,1,1,1,1,0.3701587915420532,7.861716270446777
TrustMark Q,37,70%,1,100,0.0,1.0,1,1,1,1,0.0005158901331014931,8.710813522338867
TrustMark Q,37,70%,2,100,0.0,1.0,1,1,1,1,0.4445977807044983,9.507192611694336
TrustMark Q,37,70%,3,100,0.0,1.0,1,1,1,1,0.20611293613910675,9.315032005310059
TrustMark Q,37,70%,4,100,0.0,1.0,1,1,1,1,0.4445977807044983,9.507192611694336
TrustMark Q,37,50%,0,100,0.01,0.99,1,0,0,3,0.2609513998031616,5.4156813621521
TrustMark Q,37,50%,1,100,0.01,0.99,1,1,1,1,0.02236655168235302,5.585925102233887
TrustMark Q,37,50%,2,100,0.0,1.0,1,1,1,1,0.080536849796772,5.342132568359375
TrustMark Q,37,50%,3,100,0.05,0.95,1,1,1,1,0.07904546707868576,4.931079387664795
TrustMark Q,37,50%,4,100,0.01,0.99,1,1,1,1,0.19642162322998047,6.054968357086182
TrustMark Q,37,40%,0,100,0.08,0.92,0,0,0,-1,0.23997996747493744,3.056910753250122
TrustMark Q,37,40%,1,100,0.12,0.88,0,0,0,-1,-0.012631373479962349,2.3632116317749023
TrustMark Q,37,40%,2,100,0.02,0.98,1,1,1,1,0.029635613784193993,4.316162586212158
TrustMark Q,37,40%,3,100,0.11,0.89,0,0,0,-1,0.10577584058046341,3.369061231613159
TrustMark Q,37,40%,4,100,0.06,0.94,0,0,0,-1,0.02101978473365307,3.7557907104492188
TrustMark Q,37,30%,0,100,0.14,0.86,0,0,0,-1,0.2101786732673645,2.102783679962158
TrustMark Q,37,30%,1,100,0.21,0.79,0,0,0,-1,0.28570008277893066,1.965883493423462
TrustMark Q,37,30%,2,100,0.14,0.86,0,0,0,-1,0.22639574110507965,1.6421629190444946
TrustMark Q,37,30%,3,100,0.14,0.86,0,0,0,-1,-0.0469098836183548,2.1242823600769043
TrustMark Q,37,30%,4,100,0.19,0.81,0,0,0,-1,0.048389747738838196,2.0707943439483643
TrustMark Q,38,100%,0,100,0.0,1.0,1,1,1,1,-1.73341703414917,9.843173027038574
TrustMark Q,38,100%,1,100,0.0,1.0,1,1,1,1,-1.73341703414917,9.843173027038574
TrustMark Q,38,100%,2,100,0.0,1.0,1,1,1,1,-1.73341703414917,9.843173027038574
TrustMark Q,38,100%,3,100,0.0,1.0,1,1,1,1,-1.73341703414917,9.843173027038574
TrustMark Q,38,100%,4,100,0.0,1.0,1,1,1,1,-1.73341703414917,9.843173027038574
TrustMark Q,38,70%,0,100,0.02,0.98,1,1,1,1,-0.9734581708908081,7.8792595863342285
TrustMark Q,38,70%,1,100,0.01,0.99,1,1,1,1,-1.4085394144058228,8.703596115112305
TrustMark Q,38,70%,2,100,0.0,1.0,1,1,1,1,-1.2875007390975952,8.018860816955566
TrustMark Q,38,70%,3,100,0.0,1.0,1,1,1,1,-1.1210377216339111,8.990669250488281
TrustMark Q,38,70%,4,100,0.0,1.0,1,1,1,1,-1.2875007390975952,8.018860816955566
TrustMark Q,38,50%,0,100,0.08,0.92,0,0,0,-1,-0.5010166168212891,4.30341100692749
TrustMark Q,38,50%,1,100,0.02,0.98,1,1,1,1,-0.6146368980407715,4.4337663650512695
TrustMark Q,38,50%,2,100,0.04,0.96,1,1,1,1,-0.5601643323898315,4.521425247192383
TrustMark Q,38,50%,3,100,0.06,0.94,0,0,0,-1,-0.3325091600418091,4.001023292541504
TrustMark Q,38,50%,4,100,0.03,0.97,1,1,1,1,-0.7013839483261108,5.829293251037598
TrustMark Q,38,40%,0,100,0.12,0.88,0,0,0,-1,-0.2488861083984375,2.6701395511627197
TrustMark Q,38,40%,1,100,0.18,0.8200000000000001,0,0,0,-1,-0.32973870635032654,1.9588276147842407
TrustMark Q,38,40%,2,100,0.09,0.91,0,0,0,-1,-0.3084256649017334,3.5963661670684814
TrustMark Q,38,40%,3,100,0.07,0.9299999999999999,0,0,0,-1,-0.5517556667327881,2.4304726123809814
TrustMark Q,38,40%,4,100,0.1,0.9,0,0,0,-1,-0.758161723613739,3.219808578491211
TrustMark Q,38,30%,0,100,0.16,0.84,0,0,0,-1,-0.28375887870788574,1.6459258794784546
TrustMark Q,38,30%,1,100,0.16,0.84,0,0,0,-1,-0.4482603371143341,1.6748132705688477
TrustMark Q,38,30%,2,100,0.2,0.8,0,0,0,-1,-0.22570228576660156,1.5008240938186646
TrustMark Q,38,30%,3,100,0.15,0.85,0,0,0,-1,-0.17409761250019073,2.134976863861084
TrustMark Q,38,30%,4,100,0.18,0.8200000000000001,0,0,0,-1,-0.40097442269325256,2.22530460357666
TrustMark Q,39,100%,0,100,0.0,1.0,1,1,1,1,-0.4843241572380066,9.8316068649292
TrustMark Q,39,100%,1,100,0.0,1.0,1,1,1,1,-0.4843241572380066,9.8316068649292
TrustMark Q,39,100%,2,100,0.0,1.0,1,1,1,1,-0.4843241572380066,9.8316068649292
TrustMark Q,39,100%,3,100,0.0,1.0,1,1,1,1,-0.4843241572380066,9.8316068649292
TrustMark Q,39,100%,4,100,0.0,1.0,1,1,1,1,-0.4843241572380066,9.8316068649292
TrustMark Q,39,70%,0,100,0.0,1.0,1,1,1,1,-0.6459857821464539,8.566905975341797
TrustMark Q,39,70%,1,100,0.0,1.0,1,1,1,1,-0.3301873505115509,8.922313690185547
TrustMark Q,39,70%,2,100,0.0,1.0,1,1,1,1,-0.16433320939540863,9.211296081542969
TrustMark Q,39,70%,3,100,0.0,1.0,1,1,1,1,-0.31417587399482727,9.493088722229004
TrustMark Q,39,70%,4,100,0.0,1.0,1,1,1,1,-0.16433320939540863,9.211296081542969
TrustMark Q,39,50%,0,100,0.03,0.97,1,1,1,1,0.15635918080806732,5.307619094848633
TrustMark Q,39,50%,1,100,0.07,0.9299999999999999,0,0,0,-1,-0.17058053612709045,4.545280933380127
TrustMark Q,39,50%,2,100,0.06,0.94,0,0,0,-1,-0.028729619458317757,4.366326808929443
TrustMark Q,39,50%,3,100,0.06,0.94,0,0,0,-1,-0.03412049263715744,5.205978870391846
TrustMark Q,39,50%,4,100,0.07,0.9299999999999999,0,0,0,-1,-0.09470567852258682,4.861912250518799
TrustMark Q,39,40%,0,100,0.12,0.88,0,0,0,-1,0.2654893100261688,3.945796012878418
TrustMark Q,39,40%,1,100,0.1,0.9,0,0,0,-1,0.27288350462913513,2.6209731101989746
TrustMark Q,39,40%,2,100,0.11,0.89,0,0,0,-1,0.10662537813186646,3.567716598510742
TrustMark Q,39,40%,3,100,0.17,0.83,0,0,0,-1,-0.36483219265937805,2.677354097366333
TrustMark Q,39,40%,4,100,0.12,0.88,0,0,0,-1,-0.37585389614105225,3.1077663898468018
TrustMark Q,39,30%,0,100,0.22,0.78,0,0,0,-1,0.07134900987148285,1.8315714597702026
TrustMark Q,39,30%,1,100,0.26,0.74,0,0,0,-1,-0.16101576387882233,1.7771170139312744
TrustMark Q,39,30%,2,100,0.13,0.87,0,0,0,-1,0.03247181326150894,1.8220410346984863
TrustMark Q,39,30%,3,100,0.13,0.87,0,0,0,-1,0.1404639184474945,2.5872063636779785
TrustMark Q,39,30%,4,100,0.19,0.81,0,0,0,-1,-0.28807151317596436,2.7236907482147217
TrustMark Q,40,100%,0,100,0.04,0.96,1,1,1,1,-0.22057265043258667,5.188177585601807
TrustMark Q,40,100%,1,100,0.04,0.96,1,1,1,1,-0.22057265043258667,5.188177585601807
TrustMark Q,40,100%,2,100,0.04,0.96,1,1,1,1,-0.22057265043258667,5.188177585601807
TrustMark Q,40,100%,3,100,0.04,0.96,1,1,1,1,-0.22057265043258667,5.188177585601807
TrustMark Q,40,100%,4,100,0.04,0.96,1,1,1,1,-0.22057265043258667,5.188177585601807
TrustMark Q,40,70%,0,100,0.05,0.95,1,1,1,1,-0.05744028463959694,4.0880022048950195
TrustMark Q,40,70%,1,100,0.06,0.94,0,0,0,-1,-0.18707819283008575,4.313742160797119
TrustMark Q,40,70%,2,100,0.04,0.96,1,1,1,1,-0.004600956570357084,4.597972393035889
TrustMark Q,40,70%,3,100,0.03,0.97,1,1,1,1,-0.09537515789270401,4.731442451477051
TrustMark Q,40,70%,4,100,0.04,0.96,1,1,1,1,-0.004600956570357084,4.597972393035889
TrustMark Q,40,50%,0,100,0.07,0.9299999999999999,0,0,0,-1,0.12012439966201782,2.351485013961792
TrustMark Q,40,50%,1,100,0.17,0.83,0,0,0,-1,-0.10646885633468628,2.486560106277466
TrustMark Q,40,50%,2,100,0.18,0.8200000000000001,0,0,0,-1,-0.007533760275691748,2.415698528289795
TrustMark Q,40,50%,3,100,0.06,0.94,0,0,0,-1,-0.009194573387503624,2.3199942111968994
TrustMark Q,40,50%,4,100,0.1,0.9,0,0,0,-1,-0.12180167436599731,2.467343330383301
TrustMark Q,40,40%,0,100,0.14,0.86,0,0,0,-1,0.1056283488869667,1.5736753940582275
TrustMark Q,40,40%,1,100,0.24,0.76,0,0,0,-1,0.02118789404630661,0.963347315788269
TrustMark Q,40,40%,2,100,0.16,0.84,0,0,0,-1,-0.03620115667581558,1.954557180404663
TrustMark Q,40,40%,3,100,0.16,0.84,0,0,0,-1,-0.008703526109457016,1.7730752229690552
TrustMark Q,40,40%,4,100,0.15,0.85,0,0,0,-1,0.001817564945667982,1.8636645078659058
TrustMark Q,40,30%,0,100,0.18,0.8200000000000001,0,0,0,-1,0.01593935675919056,1.1888874769210815
TrustMark Q,40,30%,1,100,0.4,0.6,0,0,0,-1,-0.025564150884747505,0.40894123911857605
TrustMark Q,40,30%,2,100,0.22,0.78,0,0,0,-1,-0.18544863164424896,1.2683500051498413
TrustMark Q,40,30%,3,100,0.2,0.8,0,0,0,-1,0.07878819108009338,0.6906190514564514
TrustMark Q,40,30%,4,100,0.25,0.75,0,0,0,-1,0.016077278181910515,0.9699216485023499
TrustMark Q,41,100%,0,100,0.0,1.0,1,1,1,1,0.43120238184928894,9.833752632141113
TrustMark Q,41,100%,1,100,0.0,1.0,1,1,1,1,0.43120238184928894,9.833752632141113
TrustMark Q,41,100%,2,100,0.0,1.0,1,1,1,1,0.43120238184928894,9.833752632141113
TrustMark Q,41,100%,3,100,0.0,1.0,1,1,1,1,0.43120238184928894,9.833752632141113
TrustMark Q,41,100%,4,100,0.0,1.0,1,1,1,1,0.43120238184928894,9.833752632141113
TrustMark Q,41,70%,0,100,0.0,1.0,1,1,1,1,0.2683042883872986,8.73587703704834
TrustMark Q,41,70%,1,100,0.0,1.0,1,1,1,1,0.3504609763622284,9.205312728881836
TrustMark Q,41,70%,2,100,0.0,1.0,1,1,1,1,0.3041057288646698,9.33641529083252
TrustMark Q,41,70%,3,100,0.0,1.0,1,1,1,1,0.42462462186813354,9.576940536499023
TrustMark Q,41,70%,4,100,0.0,1.0,1,1,1,1,0.3041057288646698,9.33641529083252
TrustMark Q,41,50%,0,100,0.07,0.9299999999999999,0,0,0,-1,0.0859585776925087,4.907901287078857
TrustMark Q,41,50%,1,100,0.11,0.89,0,0,0,-1,0.10442838817834854,4.373636722564697
TrustMark Q,41,50%,2,100,0.1,0.9,0,0,0,-1,0.1587103009223938,4.380350112915039
TrustMark Q,41,50%,3,100,0.05,0.95,1,1,1,1,0.011700443923473358,4.723069667816162
TrustMark Q,41,50%,4,100,0.04,0.96,0,0,0,-1,-0.04894331842660904,5.74643611907959
TrustMark Q,41,40%,0,100,0.11,0.89,0,0,0,-1,0.06557171791791916,2.859630823135376
TrustMark Q,41,40%,1,100,0.22,0.78,0,0,0,-1,0.281999796628952,1.7595449686050415
TrustMark Q,41,40%,2,100,0.15,0.85,0,0,0,-1,-0.005840492434799671,3.5922908782958984
TrustMark Q,41,40%,3,100,0.07,0.9299999999999999,0,0,0,-1,-0.10120851546525955,3.200820207595825
TrustMark Q,41,40%,4,100,0.06,0.94,0,0,0,-1,-0.17518417537212372,3.644782781600952
TrustMark Q,41,30%,0,100,0.19,0.81,0,0,0,-1,-0.04959467798471451,1.8063099384307861
TrustMark Q,41,30%,1,100,0.15,0.85,0,0,0,-1,-0.07960900664329529,2.1169300079345703
TrustMark Q,41,30%,2,100,0.2,0.8,0,0,0,-1,-0.1118382066488266,1.0415332317352295
TrustMark Q,41,30%,3,100,0.2,0.8,0,0,0,-1,0.37059324979782104,1.5174667835235596
TrustMark Q,41,30%,4,100,0.13,0.87,0,0,0,-1,-0.1695411652326584,2.2964296340942383
TrustMark Q,42,100%,0,100,0.0,1.0,1,1,1,1,0.28995051980018616,10.655194282531738
TrustMark Q,42,100%,1,100,0.0,1.0,1,1,1,1,0.28995051980018616,10.655194282531738
TrustMark Q,42,100%,2,100,0.0,1.0,1,1,1,1,0.28995051980018616,10.655194282531738
TrustMark Q,42,100%,3,100,0.0,1.0,1,1,1,1,0.28995051980018616,10.655194282531738
TrustMark Q,42,100%,4,100,0.0,1.0,1,1,1,1,0.28995051980018616,10.655194282531738
TrustMark Q,42,70%,0,100,0.0,1.0,1,1,1,1,0.1982971578836441,8.404485702514648
TrustMark Q,42,70%,1,100,0.0,1.0,1,1,1,1,0.2588655948638916,9.50766658782959
TrustMark Q,42,70%,2,100,0.0,1.0,1,1,1,1,0.49714118242263794,9.7806978225708
TrustMark Q,42,70%,3,100,0.0,1.0,1,1,1,1,0.397360622882843,10.072962760925293
TrustMark Q,42,70%,4,100,0.0,1.0,1,1,1,1,0.49714118242263794,9.7806978225708
TrustMark Q,42,50%,0,100,0.04,0.96,0,0,0,-1,0.5495069026947021,6.090198516845703
TrustMark Q,42,50%,1,100,0.02,0.98,1,1,1,1,0.45914727449417114,5.803091049194336
TrustMark Q,42,50%,2,100,0.02,0.98,1,1,1,1,0.5052671432495117,6.0276079177856445
TrustMark Q,42,50%,3,100,0.01,0.99,0,0,0,-1,0.7137110829353333,6.202792167663574
TrustMark Q,42,50%,4,100,0.02,0.98,1,1,1,1,0.45939120650291443,6.452402114868164
TrustMark Q,42,40%,0,100,0.08,0.92,0,0,0,-1,0.24012532830238342,3.344693899154663
TrustMark Q,42,40%,1,100,0.08,0.92,0,0,0,-1,0.006730982102453709,3.1297495365142822
TrustMark Q,42,40%,2,100,0.08,0.92,0,0,0,-1,0.6992104053497314,4.592792510986328
TrustMark Q,42,40%,3,100,0.1,0.9,0,0,0,-1,0.14021697640419006,2.7095508575439453
TrustMark Q,42,40%,4,100,0.02,0.98,1,1,1,1,0.117349773645401,3.4178383350372314
TrustMark Q,42,30%,0,100,0.22,0.78,0,0,0,-1,0.1049836128950119,1.618173360824585
TrustMark Q,42,30%,1,100,0.2,0.8,0,0,0,-1,0.21964845061302185,2.2756919860839844
TrustMark Q,42,30%,2,100,0.18,0.8200000000000001,0,0,0,-1,0.16928252577781677,2.003702163696289
TrustMark Q,42,30%,3,100,0.16,0.84,0,0,0,-1,0.26886945962905884,2.910937547683716
TrustMark Q,42,30%,4,100,0.17,0.83,0,0,0,-1,0.15682880580425262,2.9548287391662598
TrustMark Q,43,100%,0,100,0.0,1.0,1,1,1,1,0.5719115734100342,10.271988868713379
TrustMark Q,43,100%,1,100,0.0,1.0,1,1,1,1,0.5719115734100342,10.271988868713379
TrustMark Q,43,100%,2,100,0.0,1.0,1,1,1,1,0.5719115734100342,10.271988868713379
TrustMark Q,43,100%,3,100,0.0,1.0,1,1,1,1,0.5719115734100342,10.271988868713379
TrustMark Q,43,100%,4,100,0.0,1.0,1,1,1,1,0.5719115734100342,10.271988868713379
TrustMark Q,43,70%,0,100,0.0,1.0,1,1,1,1,0.7053694128990173,8.933711051940918
TrustMark Q,43,70%,1,100,0.0,1.0,1,1,1,1,0.6695676445960999,9.463065147399902
TrustMark Q,43,70%,2,100,0.0,1.0,1,1,1,1,0.6090449094772339,9.475218772888184
TrustMark Q,43,70%,3,100,0.0,1.0,1,1,1,1,0.8723120093345642,9.721972465515137
TrustMark Q,43,70%,4,100,0.0,1.0,1,1,1,1,0.6090449094772339,9.475218772888184
TrustMark Q,43,50%,0,100,0.03,0.97,1,1,1,1,0.48553285002708435,6.552828311920166
TrustMark Q,43,50%,1,100,0.03,0.97,1,1,1,1,-0.06954967230558395,6.031041145324707
TrustMark Q,43,50%,2,100,0.04,0.96,1,1,1,1,-0.10489324480295181,6.1310625076293945
TrustMark Q,43,50%,3,100,0.02,0.98,1,1,1,1,0.32282814383506775,6.253973007202148
TrustMark Q,43,50%,4,100,0.01,0.99,1,1,1,1,-0.05188114196062088,6.497546195983887
TrustMark Q,43,40%,0,100,0.08,0.92,0,0,0,-1,0.2594048082828522,4.121408939361572
TrustMark Q,43,40%,1,100,0.21,0.79,0,0,0,-1,0.3312917947769165,2.312927484512329
TrustMark Q,43,40%,2,100,0.07,0.9299999999999999,0,0,0,-1,-0.13042128086090088,4.681015491485596
TrustMark Q,43,40%,3,100,0.06,0.94,1,1,1,1,0.0374855101108551,3.448734760284424
TrustMark Q,43,40%,4,100,0.07,0.9299999999999999,0,0,0,-1,0.07942330092191696,4.245563507080078
TrustMark Q,43,30%,0,100,0.12,0.88,0,0,0,-1,0.032548170536756516,1.8503133058547974
TrustMark Q,43,30%,1,100,0.24,0.76,0,0,0,-1,-0.06654279679059982,1.814428687095642
TrustMark Q,43,30%,2,100,0.14,0.86,0,0,0,-1,-0.10510192811489105,1.9534385204315186
TrustMark Q,43,30%,3,100,0.13,0.87,0,0,0,-1,0.07648429274559021,2.3103902339935303
TrustMark Q,43,30%,4,100,0.11,0.89,0,0,0,-1,0.07452663779258728,2.7916555404663086
TrustMark Q,44,100%,0,100,0.0,1.0,1,1,1,1,0.2401011437177658,10.496587753295898
TrustMark Q,44,100%,1,100,0.0,1.0,1,1,1,1,0.2401011437177658,10.496587753295898
TrustMark Q,44,100%,2,100,0.0,1.0,1,1,1,1,0.2401011437177658,10.496587753295898
TrustMark Q,44,100%,3,100,0.0,1.0,1,1,1,1,0.2401011437177658,10.496587753295898
TrustMark Q,44,100%,4,100,0.0,1.0,1,1,1,1,0.2401011437177658,10.496587753295898
TrustMark Q,44,70%,0,100,0.0,1.0,1,1,1,1,0.33464673161506653,8.560110092163086
TrustMark Q,44,70%,1,100,0.0,1.0,1,1,1,1,0.45888346433639526,9.739363670349121
TrustMark Q,44,70%,2,100,0.0,1.0,1,1,1,1,0.37564998865127563,9.7017183303833
TrustMark Q,44,70%,3,100,0.0,1.0,1,1,1,1,0.4464457333087921,10.096297264099121
TrustMark Q,44,70%,4,100,0.0,1.0,1,1,1,1,0.37564998865127563,9.7017183303833
TrustMark Q,44,50%,0,100,0.02,0.98,0,0,0,-1,0.45260298252105713,7.302220344543457
TrustMark Q,44,50%,1,100,0.03,0.97,0,0,0,-1,0.2850255072116852,5.956329345703125
TrustMark Q,44,50%,2,100,0.02,0.98,0,0,0,-1,0.34840989112854004,6.085943698883057
TrustMark Q,44,50%,3,100,0.02,0.98,0,0,0,-1,0.6327646970748901,7.047400951385498
TrustMark Q,44,50%,4,100,0.01,0.99,1,1,1,1,0.4033631384372711,6.485185146331787
TrustMark Q,44,40%,0,100,0.05,0.95,1,1,1,1,0.8576644659042358,4.3608012199401855
TrustMark Q,44,40%,1,100,0.1,0.9,0,0,0,-1,0.24074845016002655,2.871403455734253
TrustMark Q,44,40%,2,100,0.07,0.9299999999999999,1,0,0,3,0.18910835683345795,4.43625020980835
TrustMark Q,44,40%,3,100,0.14,0.86,0,0,0,-1,-0.17562152445316315,2.5477805137634277
TrustMark Q,44,40%,4,100,0.12,0.88,0,0,0,-1,-0.06571996957063675,2.8798861503601074
TrustMark Q,44,30%,0,100,0.22,0.78,0,0,0,-1,-0.020580720156431198,1.607215404510498
TrustMark Q,44,30%,1,100,0.17,0.83,0,0,0,-1,-0.10084005445241928,2.132941484451294
TrustMark Q,44,30%,2,100,0.17,0.83,1,0,0,3,0.013793226331472397,1.6627252101898193
TrustMark Q,44,30%,3,100,0.13,0.87,0,0,0,-1,0.4289323091506958,2.4310507774353027
TrustMark Q,44,30%,4,100,0.21,0.79,0,0,0,-1,0.0858449935913086,2.5792510509490967
TrustMark Q,45,100%,0,100,0.0,1.0,1,1,1,1,0.8839293718338013,10.024829864501953
TrustMark Q,45,100%,1,100,0.0,1.0,1,1,1,1,0.8839293718338013,10.024829864501953
TrustMark Q,45,100%,2,100,0.0,1.0,1,1,1,1,0.8839293718338013,10.024829864501953
TrustMark Q,45,100%,3,100,0.0,1.0,1,1,1,1,0.8839293718338013,10.024829864501953
TrustMark Q,45,100%,4,100,0.0,1.0,1,1,1,1,0.8839293718338013,10.024829864501953
TrustMark Q,45,70%,0,100,0.0,1.0,1,1,1,1,0.7133731245994568,8.945479393005371
TrustMark Q,45,70%,1,100,0.0,1.0,1,1,1,1,0.8427760601043701,9.295289039611816
TrustMark Q,45,70%,2,100,0.0,1.0,1,1,1,1,0.8148738145828247,9.179936408996582
TrustMark Q,45,70%,3,100,0.0,1.0,1,1,1,1,0.8814296722412109,9.696549415588379
TrustMark Q,45,70%,4,100,0.0,1.0,1,1,1,1,0.8148738145828247,9.179936408996582
TrustMark Q,45,50%,0,100,0.0,1.0,1,1,1,1,0.6982271075248718,6.3251471519470215
TrustMark Q,45,50%,1,100,0.01,0.99,1,1,1,1,0.12651677429676056,5.982881546020508
TrustMark Q,45,50%,2,100,0.01,0.99,1,1,1,1,-0.005724992603063583,5.916821479797363
TrustMark Q,45,50%,3,100,0.0,1.0,1,1,1,1,0.6978441476821899,6.205859184265137
TrustMark Q,45,50%,4,100,0.01,0.99,1,1,1,1,-0.022454271093010902,6.6209306716918945
TrustMark Q,45,40%,0,100,0.02,0.98,1,1,1,1,0.4077828526496887,4.2881760597229
